UUID	Ursprung	Datenbank	chapter	German	einfach	Hebrew	Plene	Defektiv	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex
03109354-4c35-4eb8-b784-80de78cee9b3	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 11 - Zahlen	sechzig	false		שישים	שִׁשִׁים	ZAHL	BOTH_FEMALE_MALE	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Sechzig,60		2021-08-10T11:24:12.638669600	387
095d25f4-94f1-4eb5-958a-868debf8b306	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 23 - Einkauf	schleppen	true	סחב			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	ROOT		schleppen	סחב	2021-08-09T12:00:22.045862900	548
647298d7-056b-46e1-b15d-60492c768350	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 02 - Lernen	Schulen	true	בָּתֵי־ספר			SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Schule,Schulen		2021-08-09T10:39:05.900584700	86
acccea70-f971-46b3-95bb-069e25615a1b	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 03 - Familie	sie, jene	true	הֵם			PERSONALPRONOM	MALE	PLURAL	DRITTE_PERSON	BINJAN_NA	VERBTIMES_NA		jene,sie		2021-08-09T10:06:12.189749100	133
cb6bebed-8440-4ee2-9182-617144525bae	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 22 - Farben	schwarz	true	שָׁחֹר			ADJEKTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		schwarz		2021-08-12T17:45:13.957979300	636
4b9c54f1-d4d7-4125-9025-d2138911f486	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 23 - Einkauf	Seiten	true	צְדָדִים			SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Seiten,Seite		2021-08-09T12:00:37.677698900	574
fb498a4c-9de9-4344-a5d4-ef47eb90bb94	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 10 - Pause	Schabbat, Samstage, Sonnabende	true	שַׁבָּתוֹת			WOCHENTAG,SUBSTANTIV	FEMALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Sonnabende,Samstage,Samstag,Sonnabend,Schabbat		2021-08-09T10:55:25.512484700	360
9288ae0b-0c93-4277-8cf9-02887dd95896	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 05 - Mahlzeit	sehr	false		מאוד	מְאֹד	ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		sehr		2021-08-09T10:40:11.099450800	231
16801247-1b71-41c2-a37b-69bb603cb9d1	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 09 - Ort	Straße	true	רְחוֹב			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Straße		2021-08-09T11:09:39.654828900	346
bb75fa73-9feb-4855-8700-da401eef2874	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 23 - Einkauf	sauer, sauer Eingelegtes	true	חָמוּץ			ADJEKTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		sauer,Eingelegtes,sauer Eingelegtes		2021-08-09T12:00:16.387833700	464
56178cf1-6318-4374-b377-0bef79a316d9	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 11 - Zahlen	sechs	true	שֵׁשׁ			ZAHL	FEMALE	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		6,Sechs		2021-08-10T11:24:01.402316	386
6e533b2e-250a-4e37-b46d-77e1011b65a5	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 28 - Ausflug	schade	true	חֲבָל			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		schade		2021-08-10T10:46:32.716290800	454
2408b3cb-7127-4eda-909c-7d75655501f6	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 03 - Familie	Schwestern	true	אֲחָיוֹת			SUBSTANTIV	FEMALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Schwestern,Schwester		2021-08-09T10:02:26.759882	25
56596e04-058e-4ad9-83e4-8a196664d1e6	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 27 - Reise	sich duschen	true	קלח			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	HITPAEL	ROOT		sich duschen,duschen	קלח	2021-08-10T10:35:51.068998700	585
e2b4d6b4-119f-4a9d-8f80-0129b2905a41	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 18 - Arbeit	Superlativpartikel	true	בְּיוֹתֵר			PARTIKEL	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Superlativ,Superlativpartikel		2021-08-09T11:36:10.251477600	77
7069c0e5-3511-4446-9270-d908f7eb2c33	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 11 - Zahlen	sieben	true	שֶׁבַע			ZAHL	FEMALE	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Sieben,7		2021-08-10T11:24:30.920344100	357
31ce7ab2-06e9-44f6-82f6-6069dac20445	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 28 - Ausflug	Sonne	true	שֶׁמֶשׁ			SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Sonne		2021-08-10T10:47:52.410713800	606
96d00dc1-fc0b-44a5-b3a9-d4e767c8c647	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 07 - Zeit	schon, bereits	true	כְּבָר			ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		bereits,schon		2021-08-09T10:38:49.036535500	187
e35a0f8d-6c74-4a2d-959c-cafc1605124e	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 02 - Lernen	Stift	true	עֵט			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Stift		2021-08-09T10:03:03.920848200	289
4a843734-f510-496a-87c4-1686b610ef3d	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 19 - Krankheit	sich fühlen	true	לְהַרְגִּישׁ			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	HIFIL	INFINITIVE		sich fühlen,fühlen	רגשׁ	2021-08-09T11:46:47.338911500	342
