UUID	Ursprung	Datenbank	chapter	German	einfach	Hebrew	Plene	Defektiv	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex
2408b3cb-7127-4eda-909c-7d75655501f6	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 03	Schwestern	true	אֲחָיוֹת			SUBSTANTIV	FEMALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Schwester		2021-07-02T23:24:52.201178400	25
e2b4d6b4-119f-4a9d-8f80-0129b2905a41	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 19	Superlativpartikel	true	בְּיוֹתֵר			PARTIKEL	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Superlativ		2021-07-03T15:23:23.327505400	77
7069c0e5-3511-4446-9270-d908f7eb2c33	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 12	Sieben	true	שֶׁבַע			ZAHL	FEMALE	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Sieben,7		2021-07-05T15:54:02.090308500	357
96d00dc1-fc0b-44a5-b3a9-d4e767c8c647	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 09	schon, bereits	true	כְּבָר			ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		bereits,schon		2021-07-04T05:00:39.509500500	187
e35a0f8d-6c74-4a2d-959c-cafc1605124e	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 03	Stift	true	עֵט			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Stift		2021-07-04T20:06:18.931185300	289
4a843734-f510-496a-87c4-1686b610ef3d	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 14	sich fühlen	true	לְהַרְגִּישׁ			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	HIFIL	INFINITIVE		sich fühlen,fühlen	רגשׁ	2021-07-05T05:23:17.660076100	342
6bb807fe-e34b-4291-9a13-495a5056af36	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 15	schrecklich, furchtbar, schlimm, sehr	true	נוֹרָא			ADJEKTIV,ADVERB	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		schrecklich,furchtbar,sehr,schlimm		2021-07-04T19:31:36.283782900	270
bacbfef3-43e5-41d3-ae99-82e2c6a28d61	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 19	Superlativpartikel	true	הֲכִי			PARTIKEL	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Superlativ,Superlativpartikel		2021-07-03T17:10:46.719875100	131
e6777e24-085f-483c-a3ad-4cfa5753bdf6	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 18	stehen	true	לַעֲמוֹד			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	INFINITIVE		stehen	עמד	2021-07-04T20:24:06.003371700	297
56398a5e-d7fe-4a82-b359-989a5f6a4471	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 14	sprechen	true	לְדַבֵּר			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PIEL	INFINITIVE		sprechen	דבר	2021-07-04T12:43:30.210759400	115
8bea9d09-dbe0-4898-b0bd-698dec489527	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 07	Schnee	true	שֶׁלֶג			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Schnee		2021-07-05T16:10:28.075949900	366
